student_id,id,title,level,date,module,genre family,discipline,disciplinary group,grade,words,s-units,p-units,tables,figures,block quotes,formulae,lists,listlikes,abstract,w/s,s/p,macrotype,gender,year of birth,L1,education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas),course,number_of_texts,complex
409,0409d,THE REPARATIONS FOR DESCENDANTS OF SLAVES AND FOR THE RACIST ASPECTS OF COLONIZATION,4.0,1/1/07,Approaches to Global Justice,essay,Law,SS,M,2877.0,115.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,3.8,simple assignment,f,1982,French,OSA,International Development Law and Human Rights,1.0,1
409,0409e,Significance and implications of the securitization of the environment in the construction of global security as a discourse,4.0,4/1/07,International Law and Global Security,essay,Law,SS,M,2974.0,127.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.4,3.3,simple assignment,f,1982,French,OSA,International Development Law and Human Rights,1.0,1
409,0409f,THE BRAIN DRAIN AS THE REPRODUCTION OF A COLONIAL PATTERN OF EXPLOITATION,4.0,1/1/07,Global Law and Politics,essay,Law,SS,D,3407.0,117.0,38.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,29.1,3.1,simple assignment,f,1982,French,OSA,International Development Law and Human Rights,1.0,1
411,0411a,How can the practice of law support justice?,3.0,4/1/07,Law in Practice,essay,Law,SS,M,2471.0,83.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.8,3.2,simple assignment,m,1986,English,UKA,Law,1.0,1
411,0411b,"With reference to Fortescue and other commentators of the medieval and early modern period, assess the importance of Judaeo-Christian theology to the development of both the common law and the secular legal profession.",3.0,4/1/07,"Origins, Images and Cultures of English Law",essay,Law,SS,M,2366.0,76.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.1,2.7,simple assignment,m,1986,English,UKA,Law,1.0,1
411,0411c,The right to silence; myth or reality? Discuss,3.0,4/1/07,Advanced Legal System,essay,Law,SS,M,4077.0,125.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.6,3.5,compound assignment consisting of 2 parts (see notesStmt for details),m,1986,English,UKA,Law,2.0,0
413,0413a,The contribution of Feminist theory over mainstream theories of International Relations to a better understanding of the field of International Relations,4.0,1/1/07,International Relations Theory,essay,Politics,SS,M,1853.0,68.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.3,5.2,simple assignment,f,1986,Hindi,OSA,Politics,1.0,0
413,0413b,Critically examine the claim that feminist theory offers a better understanding of international relations than that provided by the established theories of international relations.,4.0,11/1/06,International Relations Theory,essay,Politics,SS,M,2201.0,82.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.8,5.5,simple assignment,f,1986,Hindi,OSA,Politics,1.0,1
413,0413c,Globalisation as a neo-colonial move: A dependency analysis,4.0,2/1/07,"Globalisation, Governance and Development",essay,Politics,SS,M,5440.0,178.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.6,3.9,simple assignment,f,1986,Hindi,OSA,Politics,1.0,1
413,0413d,"The Impact of the ""war on terror"" on US hegemony in East Asia",4.0,2/1/07,International Relations of Pacific Asia,essay,Politics,SS,M,4925.0,167.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.5,3.6,simple assignment,f,1986,Hindi,OSA,Politics,1.0,1
413,0413e,An investigation of the ways in which human rights are conceived by international relations theory.,4.0,5/1/07,International Relation Theory,essay,Politics,SS,D,4828.0,183.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.4,4.2,simple assignment,f,1986,Hindi,OSA,Politics,1.0,1
428,0428a,"The essence of the subject of international taxation is the issue of whether and, to what extent, a country has the right to tax an individual or a company.' [Miller and Oats, Principles of International Taxation, p. 20] Discuss.",4.0,5/1/07,ISSUES IN THE TAXATION OF INTERNATIONAL BUSINESS,essay,Law,SS,M,3784.0,93.0,36.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,40.7,2.6,simple assignment,m,1965,Portuguese,OSA,International Economic Law,1.0,1
428,0428b,The UK is increasingly becoming a global centre for hedge funds. Is the current system of financial regulation adequate to protect as to financial crisis? Discuss.,4.0,5/1/07,INTERNATIONAL BANKING LAW,essay,Law,SS,D,3687.0,110.0,53.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,33.5,2.1,simple assignment,m,1965,Portuguese,OSA,International Economic Law,1.0,1
3001,3001h,"What is meant by the term ""human - wildlife conflict?"" Is this a phenomenon that only occurs within the tropical regions of the world? Give examples to illustrate your answer.",3.0,10/1/04,Human Resource Ecology,essay,Anthropology,SS,M,1930.0,73.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.4,5.2,simple assignment,f,1982,English,UKa,BA English Studies / Anthropology,1.0,0
3001,3001i,"Africa was the cradle of humanity. Discuss using fossil, genetic and archaeological evidence.",2.0,1/1/04,Archeology of Human Origins,essay,Anthropology,SS,M,1996.0,76.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.3,6.3,simple assignment,f,1982,English,UKa,BA English Studies / Anthropology,1.0,0
3001,3001j,What continuities can one trace between nineteenth century anthropology and subsequent developments in the twentieth century?,2.0,5/1/04,Social Anthropology: Theories and Philosophy,essay,Anthropology,SS,M,1789.0,78.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,6.0,simple assignment,f,1982,English,UKa,BA English Studies / Anthropology,1.0,0
3013,3013b,"Analyse the evidence of current practice in recruitment and selection in the hospitality and tourism industry and evaluate its appropriateness in relation to achieving ""employee fit""",3.0,3/1/05,Managing People in International H &amp; T Industries,essay,HLTM,SS,D,1686.0,71.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,5.5,simple assignment,f,1983,Persian,OSa,BA Hotel &amp; Restaurant Management,1.0,0
3013,3013c,Culinary Taste is an Expression of Social Conditioning,2.0,11/1/03,Gastronomy,essay,HLTM,SS,D,2155.0,82.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.3,5.9,simple assignment,f,1983,Persian,OSa,BA Hotel &amp; Restaurant Management,1.0,0
3013,3013d,An analysis of coffee shops and existing social inequalities as well as an evaluation of whether or not they add further scope to such inequities,3.0,11/1/04,Understanding Leisure,essay,HLTM,SS,M,3297.0,106.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,5.0,simple assignment,f,1983,Persian,OSa,BA Hotel &amp; Restaurant Management,1.0,0
3013,3013f,Managerial Features and Approaches to Learning,2.0,5/1/05,Hospitality and Work Experience,essay,HLTM,SS,M,3741.0,107.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,4.7,compound assignment consisting of 2 parts (see notesStmt for details),f,1983,Persian,OSa,BA Hotel &amp; Restaurant Management,2.0,0
3014,3014a,Compare the 'functionalisms' of Malinowski and Radcliffe-Brown,2.0,3/1/04,Social Anthropology: Theories and Philos.,essay,Anthropology,SS,D,2440.0,88.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,3.8,simple assignment,f,1983,English,UKa,BA Anthropology,1.0,0
3016,3016b,"Discuss the relationship between meat-eating, body shape, brain size and the geographical expansion of the genus Homo",3.0,6/1/04,Archeology of Human Origins,essay,Anthropology,SS,D,2388.0,74.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,4.9,simple assignment,m,1980,English,UKa,BA Anthropology,1.0,0
3016,3016c,The Dichotomies of Nature-Culture/Nature-Society: A review of the recent critical discussions,2.0,6/1/04,Social Anthropology: Theories and Philos.,essay,Anthropology,SS,D,2806.0,92.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,5.4,simple assignment,m,1980,English,UKa,BA Anthropology,1.0,0
3016,3016d,"Every morning I see a Neanderthal in my shaving mirror (Milford Wolpoff) How closely, if at all, do you think Neanderthals are related to ourselves?",1.0,6/1/02,Introduction to Physical Anthropology,essay,Anthropology,SS,D,2721.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,6.9,simple assignment,m,1980,English,UKa,BA Anthropology,1.0,0
3017,3017c,Electronic Distribution in the Travel Trade,4.0,12/1/04,E Distribution in the Travel Trade,essay,HLTM,SS,M,3357.0,168.0,44.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,3.8,simple assignment,f,1983,Chinese unspecified,OSa,MSc International Travel and Tourism Management,1.0,1
3018,3018c,Evaluate the extent to which 'good practice' approaches to recruitment and selection are used in the contemporary hospitality industry,2.0,5/1/03,Managing People in International H &amp; T Industries,essay,HLTM,SS,D,2436.0,100.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.4,4.3,simple assignment,f,1983,Chinese unspecified,OSa,BA Business and Hospitality,1.0,0
3018,3018d,"According to Telfer (2000:P42) 'if behaviour is to count as genuinely hospitable, it must have an 'appropriate motive'. Evaluate the extent to which the motives of the",1.0,10/1/02,Understanding Hospitality Businesses,essay,HLTM,SS,M,2238.0,101.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.2,3.3,simple assignment,f,1983,Chinese unspecified,OSa,BA Business and Hospitality,1.0,0
3019,3019a,Is There A Good Alternative To The Tripartite Theory Of Knowledge,1.0,10/1/04,Introduction to Philosophy,essay,Philosophy,AH,M,1614.0,86.0,28.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,18.8,3.1,simple assignment,m,1985,English,UKa,BA Philosophy and Marketing Management,1.0,0
3019,3019b,Why Does Anscombe Think We Ought to Abandon the Concepts of Moral Obligation and Duty?,1.0,2/1/05,Right and Wrong,essay,Philosophy,AH,M,1658.0,74.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.4,3.7,simple assignment,m,1985,English,UKa,BA Philosophy and Marketing Management,1.0,0
3019,3019c,Is Humean Scepticism Preferable to Cartesian Scepticism?,2.0,9/1/05,Early Modern Philosophy,essay,Philosophy,AH,M,1687.0,77.0,25.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.9,3.1,simple assignment,m,1985,English,UKa,BA Philosophy and Marketing Management,1.0,0
3019,3019d,"Which, in your opinion, is the most plausible account of meaning?",2.0,10/1/05,Philosophy of Language,essay,Philosophy,AH,M,2187.0,98.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,22.3,4.1,simple assignment,m,1985,English,UKa,BA Philosophy and Marketing Management,1.0,0
3019,3019f,To What Extent are the Contents of Our Thoughts Determined by the Nature of the Extra-Cranial World?,3.0,9/1/06,Philosophy of Mind,essay,Philosophy,AH,M,2167.0,83.0,28.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,26.1,3.0,simple assignment,m,1985,English,UKa,BA Philosophy and Marketing Management,1.0,0
3019,3019g,To What Extent Would You Agree with the Claim that God's Existence can be Proved? Use One of the Arguments for the Existence of God to Illustrate your Answer.,3.0,9/1/06,The Philosophy of Religion,essay,Philosophy,AH,D,2589.0,113.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.9,3.6,complex but non-compound assignment (see notesStmt for details),m,1985,English,UKa,BA Philosophy and Marketing Management,1.0,1
3019,3019h,The Central Argument of Plato's Republic Rests to a Great Extent on the Analogy Drawn Between Justice in the Soul and Justice in the State. Is the Analogy Strong Enough to Bear the Weight Plato Places on it?,3.0,10/1/06,ancient Greek philosophy,essay,Philosophy,AH,M,2354.0,95.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.8,4.1,simple assignment,m,1985,English,UKa,BA Philosophy and Marketing Management,1.0,0
3020,3020a,"Analyse the evidence of current practise in recruitment and selection in the hospitality and tourism industry and evaluate its appropriateness in relation to achieving employee ""fit"".",3.0,3/1/05,Managing People in International H &amp; T Industries,essay,HLTM,SS,M,1590.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,8.9,simple assignment,m,1978,German,OSa,BA International Hospitality Management,1.0,0
3022,3022c,"With reference to relevant literature, discuss the proposal that managing diversity effectively and upholding individual rights has a positive impact on hospitality and tourism organisations.",3.0,4/1/05,Managing People in International H &amp; T Industries,essay,HLTM,SS,M,1508.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.8,simple assignment,f,1981,German,OSa,BA International Hospitality Management,1.0,0
3022,3022e,"Using empirical data you have gathered on the leisure sector of the opera and theoretical models of social class, evaluate the extent to which traditional paradigms of",3.0,12/1/05,Understanding Leisure,essay,HLTM,SS,D,2439.0,105.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,6.6,simple assignment,f,1981,German,OSa,BA International Hospitality Management,1.0,0
3025,3025b,"Language in Education, Reference and Research Publishing",4.0,3/1/05,Publishing and Language Issues,essay,Publishing,SS,D,1961.0,82.0,34.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,23.9,2.4,simple assignment,f,1958,English,UKa,MA Publishing,1.0,1
3025,3025c,The Wiki and its Impact on the Culture of Publishing,4.0,4/1/05,History and Culture of Publishing,essay,Publishing,SS,M,3218.0,146.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,22.0,2.7,simple assignment,f,1958,English,UKa,MA Publishing,1.0,1
3028,3028a,Discuss the Processes that affect gene frequencies in a population and result in evolutionary change,1.0,6/1/03,Introduction to Physical Anthropology,essay,Anthropology,SS,D,2951.0,129.0,38.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,22.9,3.4,simple assignment,m,1976,English,UKa,BSc hons. Anthropology/Philosophy,1.0,1
3028,3028b,Geladas: Cognitive implications for the evolution of human language.,2.0,6/1/04,Human and other primates,essay,Anthropology,SS,D,4341.0,143.0,37.0,0.0,4.0,0.0,1.0,2.0,5.0,1.0,30.4,3.9,simple assignment,m,1976,English,UKa,BSc hons. Anthropology/Philosophy,1.0,1
3028,3028d,Describe the Diversity of the Earliest Members of the Genus Homo. Discuss their Geographical and Chronological Distribution,3.0,11/1/05,Archeology of Human Origins,essay,Anthropology,SS,M,4578.0,173.0,53.0,0.0,2.0,1.0,0.0,7.0,10.0,0.0,26.5,3.3,simple assignment,m,1976,English,UKa,BSc hons. Anthropology/Philosophy,1.0,1
3029,3029a,Describe the essential elements of a program designed to provide for the psychological well-being of captive primates. Include in your answer examples of how the elements in the program can best be achieved,4.0,11/1/03,Captive Management,essay,Anthropology,SS,M,2892.0,107.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.1,simple assignment,f,1979,English,UKa,MSc Primate Conservation,1.0,1
3029,3029b,"The African bushmeat trade has attracted much attention from western-based conservation organisations, and many people are working hard to make the use of ic",4.0,10/1/03,Human-Wildlife Conflict Issues,essay,Anthropology,SS,M,2147.0,82.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,5.5,simple assignment,f,1979,English,UKa,MSc Primate Conservation,1.0,1
3029,3029c,"Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences of dispersal for the individual, the social group, species population structure and conservation?..(""",4.0,4/1/04,Genetics and Population Management,essay,Anthropology,SS,D,2564.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,5.3,simple assignment,f,1979,English,UKa,MSc Primate Conservation,1.0,1
3029,3029d,What makes some primates more or less vulnerable to extinction? - A look at the effects of hunting,4.0,9/1/03,Primate Ecology and Conservation (Primate Diversity),essay,Anthropology,SS,M,2705.0,103.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,4.5,simple assignment,f,1979,English,UKa,MSc Primate Conservation,1.0,1
3038,3038a,"Using empirical data that has been gathered on your chosen leisure sector and theoretical models of either social class, or gender, or the life cycle, evaluate the extent .",3.0,12/1/05,Understanding Leisure,essay,HLTM,SS,M,2479.0,86.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.8,3.0,simple assignment,f,1983,English,UKa,International Tourism Management,1.0,1
3038,3038b,Mega Events - Do They Economically and Socially Benefit Their Host City?,3.0,5/1/05,Tourism Impact Analysis,essay,HLTM,SS,M,2067.0,65.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,5.4,simple assignment,f,1983,English,UKa,International Tourism Management,1.0,0
3040,3040a,,2.0,5/1/05,Gastronomy,essay,HLTM,SS,M,2033.0,68.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.9,3.2,simple assignment,f,1984,English,UKa,BSc (hons) Hospitality and Tourism Management,1.0,0
3040,3040b,,3.0,11/1/05,Understanding Leisure,essay,HLTM,SS,M,1994.0,67.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.8,3.2,simple assignment,f,1984,English,UKa,BSc (hons) Hospitality and Tourism Management,1.0,0
3040,3040d,,2.0,4/1/05,Managing People in International H &amp; T Industries,essay,HLTM,SS,M,1190.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,3.2,simple assignment,f,1984,English,UKa,BSc (hons) Hospitality and Tourism Management,1.0,0
3041,3041a,,1.0,10/1/05,Understanding Hospitality Businesses,essay,HLTM,SS,D,2097.0,99.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,8.3,simple assignment,f,1986,English,UKa,Business and Tourism Management,1.0,0
3042,3042d,The impacts of indigenous culture based tourism in New Zealand: Ethnocentrism and its implications with regard to the commoditisation of Maori images &amp; symbols,2.0,3/1/05,Tourism Impact Analysis,essay,HLTM,SS,D,2540.0,74.0,22.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,34.3,3.4,simple assignment,m,1983,English,UKa,Tourism Management / Spanish Studies,1.0,1
3042,3042e,Synthesising tourism behaviour theory and real-life experience: Analysis of issues and implications for tourism management,2.0,4/1/05,Tourist Behaviour,essay,HLTM,SS,D,2785.0,100.0,29.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27.9,3.4,simple assignment,m,1983,English,UKa,Tourism Management / Spanish Studies,1.0,1
3048,3048b,The Publisher and the Post-Structuralist. Are the two positions reconcilable in the cultural context of the 21st century?,4.0,4/1/06,History and Culture of Publishing,essay,Publishing,SS,D,3214.0,107.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,30.0,6.7,simple assignment,f,1984,English,UKa,MA Publishing,1.0,1
3053,3053a,"How does Japanese Anime portray women's characters, as 'weak and vulnerable' or 'strong and heroic'?",3.0,12/1/05,Japan at play,essay,Anthropology,SS,D,1829.0,93.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.7,4.0,simple assignment,f,1984,English,UKa,BA Anthropology/Environmental Design &amp; Conservation,1.0,0
3053,3053b,"What is meant by the term ""human-wildlife conflict"" ? Is this a phenomenon that only occurs within tropical regions of world?",3.0,12/1/05,Human Resource Ecology,essay,Anthropology,SS,M,2115.0,108.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,4.0,simple assignment,f,1984,English,UKa,BA Anthropology/Environmental Design &amp; Conservation,1.0,0
3055,3055a,"Write an essay using the ethnography, 'Traveller Gypsies', to show how ideas about dirt and cleanliness, pollution and/or taboo may be related to systems of classification",1.0,11/1/05,Introduction to Social Anthropology,essay,Anthropology,SS,D,1525.0,55.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.7,6.1,simple assignment,f,1986,English,UKa,BA Anthropology/Psychology,1.0,0
3060,3060a,"There is a growing trend in the zoological, veterinary and laboratory animal community to recognise the value of using operant conditioning as an animal care and",4.0,6/1/04,Captive Management and Rehabilitation,essay,Anthropology,SS,M,2303.0,128.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.1,simple assignment,f,1976,English,UKa,MSc Primate Conservation,1.0,0
3060,3060c,Outline and discuss patterns of geographic distribution among primates,4.0,12/1/04,"Primate Diversity, Bio-geography and Status",essay,Anthropology,SS,M,2104.0,105.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.5,simple assignment,f,1976,English,UKa,MSc Primate Conservation,1.0,0
